scenario,time,population_path_error,labor_productivity_path_error,effective_labor_identity_error,labor_market_error_independent,final_production_log_error_independent,inference_identity_log_error_independent,automated_service_log_error_independent,research_ces_log_error_independent,capability_law_log_error_independent,capital_price_error_independent,net_interest_error_independent,wage_foc_log_error_independent,ai_price_foc_log_error_independent,ai_share_error_independent,research_price_log_error_independent,human_demand_log_error_independent,automated_service_demand_log_error_independent,automated_share_quantity_error_independent,automated_share_expenditure_error_independent,research_scale_foc_log_error_independent,research_compute_foc_log_error_independent,research_human_foc_log_error_independent,resource_constraint_error_independent,profit_shadow_ratio_error_independent,static_max_abs_error,monopoly_foc_log_error_independent,monopoly_soc_margin_independent,rhs_capital_growth,rhs_capability_growth,rhs_consumption_growth,rhs_shadow_growth,stored_capital_rate_error,stored_capability_rate_error,stored_consumption_rate_error,stored_shadow_rate_error,ai_share_independent,automated_research_share_independent,inference_output_share_independent,research_output_share_independent,human_population_share_independent,profit_shadow_ratio_independent,net_interest_rate_independent,bounded_exp_min_argument,bounded_exp_max_argument,bounded_exp_clipping_count,fd_capital_growth_residual,fd_capability_growth_residual,fd_consumption_growth_residual,fd_shadow_growth_residual
near_unit_sigma_xl_090_hm_2_T_5300,3480.0,0.0,0.0,0.0,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,7.771561172376096e-16,0.0,4.440892098500626e-15,3.552713678800501e-15,0.0,0.0,0.0,4.440892098500626e-15,3.552713678800501e-15,0.018536782927854455,0.012169071219492025,0.0026750618494066417,0.01216894965264461,0.0077247679921157095,0.0,0.0,0.0,0.0,0.15174708854266988,0.9997748354818322,0.0007544184360713947,1.2646233019362226e-05,5.011396547013814e-09,0.031909289756450056,0.040168949652644614,-30.14595941863688,26.701101321986442,0.0,6.827177712054322e-13,-6.800740526280435e-13,2.085900896453552e-13,4.6066615105866404e-10
near_unit_sigma_xl_090_hm_2_T_5300,3482.0,0.0,0.0,0.0,3.1086244689504383e-15,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,-1.6653345369377348e-15,0.0,1.7763568394002505e-15,0.0,-3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,-1.9539925233402755e-14,0.018510859159491418,0.01216868985230976,0.002674659028162649,0.012168564515790313,0.007723297328919902,0.0,0.0,0.0,0.0,0.15171585473546448,0.9997761194658632,0.0007517832022452047,1.2599717235615196e-05,4.964302292942018e-09,0.03191045514205626,0.04016856451579032,-30.161407484728368,26.716585909239466,0.0,6.576128530610958e-13,-5.795507303230085e-13,1.9038243204150262e-13,4.5250814900699154e-10
near_unit_sigma_xl_090_hm_2_T_5300,3484.0,0.0,0.0,0.0,-1.2212453270876722e-15,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,-6.661338147750939e-16,0.0,-4.440892098500626e-15,0.0,-3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,-2.1316282072803006e-14,0.01848499252265705,0.012168308640141047,0.0026742559230956762,0.012168179548397183,0.007721827071379125,0.0,0.0,0.0,0.0,0.1516846913949566,0.9997773957622448,0.0007491549314240562,1.2553333350631066e-05,4.917643783341314e-09,0.031911620352539194,0.04016817954839719,-30.17685261009278,26.73206754894391,0.0,8.022679742758498e-13,-7.463678113051042e-13,2.4039797930086593e-13,5.481360504377975e-10
near_unit_sigma_xl_090_hm_2_T_5300,3486.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-16,0.0,-8.881784197001252e-16,3.552713678800501e-15,0.0,0.0,0.0,3.552713678800501e-15,-5.329070518200751e-15,0.018459183006389157,0.012167927584709783,0.002673852535886448,0.012167794752229406,0.007720357225798273,0.0,0.0,0.0,0.0,0.1516535984968785,0.9997786644189339,0.0007465336146669012,1.250708117260204e-05,4.871417054130207e-09,0.03191278538299479,0.04016779475222941,-30.19229479537544,26.747546241592122,0.0,6.900799376374778e-13,-6.78995921987724e-13,2.1304485953166363e-13,4.631446962055641e-10
near_unit_sigma_xl_090_hm_2_T_5300,3488.0,0.0,0.0,0.0,2.6645352591003757e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,0.0,1.7763568394002505e-15,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,-3.552713678800501e-15,0.01843343059940515,0.012167546687754584,0.002673448868186198,0.012167410129061439,0.007718887796766646,0.0,0.0,0.0,0.0,0.1516225760166066,0.9997799254835792,0.0007439192430214709,1.2460960508609077e-05,4.825618176380723e-09,0.031913950230250926,0.04016741012906144,-30.207734041189557,26.763021987698636,0.0,7.108411081979682e-13,-6.058899042205024e-13,2.093672457625928e-13,4.855189722485775e-10
near_unit_sigma_xl_090_hm_2_T_5300,3490.0,0.0,0.0,0.0,3.1086244689504383e-15,-7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,0.0,7.105427357601002e-15,-7.105427357601002e-15,0.01840773529010547,0.012167165950966327,0.0026730449220962135,0.012167025680611267,0.007717418809739758,0.0,0.0,0.0,0.0,0.1515916239291651,0.9997811790035204,0.0007413118075246081,1.2414971175719302e-05,4.780243260291494e-09,0.03191511487012297,0.04016702568061127,-30.22317034883082,26.77849478780208,0.0,8.432837761418455e-13,-7.761105126624646e-13,2.535402443548662e-13,5.628523688794296e-10
near_unit_sigma_xl_090_hm_2_T_5300,3492.0,0.0,0.0,0.0,-2.7755575615628914e-15,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4432899320127035e-15,0.0,1.7763568394002505e-15,7.105427357601002e-15,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,-8.881784197001252e-15,0.018382097066565604,0.012166785376102239,0.0026726406992279845,0.012166641408673108,0.007715950266779875,0.0,0.0,0.0,0.0,0.1515607422092176,0.999782425025789,0.00073871129920156,1.2369112979158667e-05,4.7352884464007635e-09,0.03191627930199388,0.04016664140867311,-30.238603718877105,26.793964642461813,0.0,7.133529877911826e-13,-6.635382347741636e-13,2.1640328418115473e-13,4.699810263186777e-10
near_unit_sigma_xl_090_hm_2_T_5300,3494.0,0.0,0.0,0.0,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,-6.938893903907228e-18,3.552713678800501e-15,-3.907985046680551e-14,0.018356515916540174,0.012166404964899687,0.002672236201361593,0.012166257315022584,0.007714482177555562,0.0,0.0,0.0,6.938893903907228e-18,0.15152993083107075,0.999783663597118,0.0007361177090664347,1.2323385727626115e-05,4.69074991124085e-09,0.0319174435175882,0.04016625731502259,-30.254034152169478,26.809431552260428,0.0,7.79591668997881e-13,-6.632654495075663e-13,2.290320710862659e-13,5.305745148787011e-10
near_unit_sigma_xl_090_hm_2_T_5300,3496.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,1.4432899320127035e-15,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,1.0658141036401503e-14,0.01833099182746241,0.012166024719079294,0.002671831430578529,0.012165873401402634,0.007713014565621318,0.0,0.0,0.0,0.0,0.15149918976867466,0.9997848947639466,0.0007335310281220662,1.2277789236264358e-05,4.646623868116204e-09,0.03191860749465173,0.04016587340140264,-30.269461650010506,26.824895517804116,0.0,8.434364318077314e-13,-7.862998446794833e-13,2.5367902223294436e-13,5.615986842233411e-10
near_unit_sigma_xl_090_hm_2_T_5300,3498.0,0.0,0.0,0.0,-3.4416913763379853e-15,-7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,-8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,0.0,2.220446049250313e-16,0.0,7.105427357601002e-15,-1.7763568394002505e-15,0.018305524786437065,0.012165644640413316,0.0026714263884375367,0.012165489669630429,0.007711547429557319,0.0,0.0,0.0,0.0,0.1514685189956145,0.9997861185724085,0.0007309512473596576,1.2232323307760823e-05,4.602906559612149e-09,0.03191977123608354,0.04016548966963043,-30.284886212935604,26.84035653972003,0.0,7.347941699542559e-13,-6.490225024080587e-13,2.1888740819875352e-13,4.879307513583342e-10
near_unit_sigma_xl_090_hm_2_T_5300,3500.0,0.0,0.0,0.0,-1.1102230246251565e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,2.6645352591003757e-15,5.329070518200751e-15,0.018280114780247693,0.012165264730647427,0.0026710210769085806,0.012165106121479592,0.007710080787000764,0.0,0.0,0.0,-6.938893903907228e-18,0.15143791848511853,0.9997873350683361,0.0007283783577591722,1.2186987753767745e-05,4.559594265447325e-09,0.03192093472560008,0.040165106121479596,-30.30030784210537,26.85581461865955,0.0,8.708173071525493e-13,-7.348371043602864e-13,2.6161711685901423e-13,5.809098063691565e-10
near_unit_sigma_xl_090_hm_2_T_5300,3502.0,0.0,0.0,0.0,-2.4424906541753444e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,1.7763568394002505e-15,0.018254761795350825,0.012164884991529547,0.0026706154979502356,0.01216472275872433,0.007708614654730293,0.0,0.0,0.0,0.0,0.15140738821005176,0.9997885442972814,0.0007258123502890567,1.21417823851822e-05,4.516683298457865e-09,0.03192209794777935,0.04016472275872433,-30.31572653867603,26.871269755296755,0.0,8.466768952608561e-13,-7.766404706843755e-13,2.5911911505360763e-13,5.514733461553512e-10
near_unit_sigma_xl_090_hm_2_T_5300,3504.0,0.0,0.0,0.0,3.1086244689504383e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,8.326672684688674e-17,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.7763568394002505e-15,3.552713678800501e-15,0.0,0.0,0.0,7.105427357601002e-15,-3.730349362740526e-14,0.018229465817874484,0.012164505424853825,0.0026702096531523362,0.012164339583202267,0.007707149031792988,0.0,0.0,0.0,0.0,0.1513769281429139,0.9997897463044914,0.0007232532159060364,1.2096707004088882e-05,4.474170001327276e-09,0.031923260905068286,0.04016433958320227,-30.331142303265793,26.886721950327505,0.0,7.68149432950338e-13,-6.414925014797124e-13,2.2411933420229957e-13,5.126952126732753e-10
near_unit_sigma_xl_090_hm_2_T_5300,3506.0,0.0,0.0,0.0,-2.220446049250313e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,2.6645352591003757e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,-1.4210854715202004e-14,0.01820422683362217,0.012164126032356254,0.002669803544635341,0.012163956596677926,0.00770568394194468,0.0,0.0,0.0,0.0,0.15134653825584454,0.9997909411349293,0.000720700945555489,1.2051761424126004e-05,4.432050753879655e-09,0.031924423575025986,0.04016395659667793,-30.346555137297074,26.90217120447229,0.0,9.486578189665806e-13,-8.026968846552851e-13,2.870273463351225e-13,6.263250196258952e-10
near_unit_sigma_xl_090_hm_2_T_5300,3508.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-15,0.0,-1.7763568394002505e-15,0.0,0.0,2.220446049250313e-16,0.0,7.105427357601002e-15,7.105427357601002e-15,0.01817904482806653,0.012163746815827214,0.0026693971742411124,0.012163573800967768,0.007704219395466866,0.0,0.0,0.0,0.0,0.15131621852061516,0.999792128833264,0.0007181555301710649,1.2006945452151905e-05,4.3903219659572214e-09,0.0319255859487937,0.04016357380096777,-30.361965041789013,26.917617518473843,0.0,8.417710972707937e-13,-7.762549283918396e-13,2.607428162271219e-13,5.483450637999709e-10
near_unit_sigma_xl_090_hm_2_T_5300,3510.0,0.0,0.0,0.0,-3.3306690738754696e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,1.2212453270876722e-15,0.0,-2.6645352591003757e-15,0.0,0.0,-1.1102230246251565e-16,6.938893903907228e-18,3.552713678800501e-15,-7.105427357601002e-15,0.018153919786349698,0.012163367777069202,0.0026689905436151243,0.012163191197916944,0.0077027553930405016,0.0,0.0,0.0,-6.938893903907228e-18,0.15128596890863025,0.9997933094438873,0.0007156169606745706,1.1962258890199836e-05,4.348980077913368e-09,0.031926748027181366,0.04016319119791695,-30.37737201748017,26.933060893097206,0.0,8.164233178398206e-13,-6.561864766829739e-13,2.3928775627624077e-13,5.455068549653497e-10
near_unit_sigma_xl_090_hm_2_T_5300,3512.0,0.0,0.0,0.0,8.881784197001252e-16,-3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,-1.6653345369377348e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,7.105427357601002e-15,-1.0658141036401503e-14,0.01812885169328756,0.012162988917829826,0.0026685836549848177,0.012162808789295744,0.007701291962482482,0.0,0.0,0.0,0.0,0.1512557893909316,0.9997944830109007,0.0007130852279764672,1.1917701552856125e-05,4.308021566662461e-09,0.03192790978367189,0.04016280878929575,-30.392776065990258,26.948501329132668,0.0,9.989509219821002e-13,-8.576186635855798e-13,3.0177943477482927e-13,6.57158494288268e-10
near_unit_sigma_xl_090_hm_2_T_5300,3514.0,0.0,0.0,0.0,1.3322676295501878e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,-5.329070518200751e-15,0.018103840533361042,0.012162610239923669,0.002668176510083666,0.01216242657695183,0.00769982910796789,0.0,0.0,0.0,0.0,0.15122567993818903,0.9997956495781143,0.0007105603229751014,1.1873273243203711e-05,4.267442936611935e-09,0.03192907121556631,0.040162426576951835,-30.408177188214342,26.96393882739196,0.0,8.530259831829312e-13,-7.592693834768127e-13,2.61783650312708e-13,5.487311299789965e-10
near_unit_sigma_xl_090_hm_2_T_5300,3516.0,0.0,0.0,0.0,1.7763568394002505e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,-3.552713678800501e-15,0.0,1.1102230246251565e-16,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,-2.4868995751603507e-14,0.018078886290719735,0.012162231745158174,0.002667769110665758,0.012162044562732933,0.007698366834302722,0.0,0.0,0.0,0.0,0.15119564052070328,0.9997968091890724,0.0007080422365570903,1.182897376437779e-05,4.2272407236323146e-09,0.031930232319530856,0.04016204456273294,-30.423575385090793,26.97937338871025,0.0,8.981773658156555e-13,-6.948781827720296e-13,2.664743425917493e-13,5.878117714797071e-10
near_unit_sigma_xl_090_hm_2_T_5300,3518.0,0.0,0.0,0.0,-1.5543122344752192e-15,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,-1.1102230246251565e-15,0.0,-8.881784197001252e-16,0.0,-3.552713678800501e-15,2.220446049250313e-16,0.0,7.105427357601002e-15,-3.552713678800501e-15,0.01805398894918339,0.012161853435306243,0.0026673614589951392,0.012161662748425804,0.0076969051700549115,0.0,0.0,0.0,0.0,0.15116567110840964,0.9997979618870317,0.0007055309595974326,1.178480293031975e-05,4.1874114986004e-09,0.03193139306830702,0.04016166274842581,-30.438970658332266,26.994805013947754,0.0,1.0301134945045476e-12,-8.823762033538518e-13,3.1789154641970185e-13,6.672210353664276e-10
near_unit_sigma_xl_090_hm_2_T_5300,3520.0,0.0,0.0,0.0,2.220446049250313e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.105427357601002e-15,-2.7755575615628914e-17,0.0,0.0,0.0,4.440892098500626e-16,0.0,-3.552713678800501e-15,-3.552713678800501e-15,-3.552713678800501e-15,-1.1102230246251565e-16,0.0,7.105427357601002e-15,3.019806626980426e-14,0.018029148492234207,0.0121614753121983,0.0026669535567154035,0.012161281135905637,0.007695444114153335,0.0,0.0,0.0,0.0,0.15113577167086717,0.999799107714969,0.0007030264829589073,1.1740760540814558e-05,4.147951858186385e-09,0.03193255346448804,0.04016128113590564,-30.454363008737722,27.01023370398595,0.0,8.664180484174722e-13,-7.44814800113236e-13,2.6623842019901645e-13,5.609201020329024e-10
near_unit_sigma_xl_090_hm_2_T_5300,3522.0,0.0,0.0,0.0,2.886579864025407e-15,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,-1.4432899320127035e-15,0.0,1.7763568394002505e-15,7.105427357601002e-15,3.552713678800501e-15,0.0,-6.938893903907228e-18,7.105427357601002e-15,-7.105427357601002e-15,0.018004364903021347,0.012161097377647333,0.0026665454057619646,0.012160899727015569,0.007693983678972539,0.0,0.0,0.0,6.938893903907228e-18,0.15110594217726558,0.9998002467155949,0.0007005287974925423,1.1696846401649256e-05,4.108858431809615e-09,0.03193371349713121,0.04016089972701557,-30.469752437554565,27.02565945973087,0.0,9.820824709017018e-13,-7.653942583896178e-13,2.895947370795682e-13,6.414642358953948e-10
near_unit_sigma_xl_090_hm_2_T_5300,3524.0,0.0,0.0,0.0,-2.9976021664879227e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,1.6653345369377348e-15,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,6.938893903907228e-18,3.552713678800501e-15,7.105427357601002e-15,0.01797963816436102,0.012160719633444755,0.002666137008317702,0.012160518523567261,0.007692523888265489,0.0,0.0,0.0,-6.938893903907228e-18,0.15107618259642347,0.9998013789313323,0.0006980378940374765,1.1653060323545169e-05,4.070127880930991e-09,0.0319348731438346,0.040160518523567265,-30.4851389464132,27.041082282112775,0.0,1.0337009026528676e-12,-8.850233913781924e-13,3.1834951341735973e-13,6.604030447499021e-10
near_unit_sigma_xl_090_hm_2_T_5300,3526.0,0.0,0.0,0.0,2.4424906541753444e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,-6.938893903907228e-18,3.552713678800501e-15,1.4210854715202004e-14,0.01795496825872941,0.012160342081452037,0.002665728366006675,0.012160137527462055,0.007691064739030813,0.0,0.0,0.0,6.938893903907228e-18,0.15104649289678257,0.999802504404349,0.0006955537634205594,1.1609402104577205e-05,4.031756892625679e-09,0.03193603240915221,0.04016013752746206,-30.50052253612168,27.056502172083718,0.0,9.018549795847264e-13,-7.271817696608007e-13,2.739822257957769e-13,5.823463863907641e-10
near_unit_sigma_xl_090_hm_2_T_5300,3528.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,2.220446049250313e-16,0.0,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-1.1102230246251565e-16,0.0,3.552713678800501e-15,-5.329070518200751e-15,0.017930355168268807,0.01215996472347207,0.002665319480954994,0.012159756740528875,0.007689606251672275,0.0,0.0,0.0,0.0,0.15101687304641245,0.999803623176529,0.0006930763964568603,1.1565871553318255e-05,3.993742187437505e-09,0.03193719127406024,0.04015975674052888,-30.51590320825158,27.071919130621016,0.0,1.0851458620564358e-12,-8.381871585694256e-13,3.267455750410875e-13,6.982612613115613e-10
near_unit_sigma_xl_090_hm_2_T_5300,3530.0,0.0,0.0,0.0,-1.2212453270876722e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-16,0.0,0.0,0.0,-7.771561172376096e-16,0.0,8.881784197001252e-16,0.0,0.0,-1.1102230246251565e-16,-6.938893903907228e-18,3.552713678800501e-15,-3.375077994860476e-14,0.017905798874783562,0.012159587561328594,0.0026649103552146315,0.01215937616461716,0.007688148442758391,0.0,0.0,0.0,6.938893903907228e-18,0.15098732301300757,0.9998047352894937,0.0006906057839492932,1.15224684762393e-05,3.956080514681044e-09,0.03193834972340565,0.040159376164617164,-30.531280964276682,27.08733315872546,0.0,1.0250966742120227e-12,-8.74359612490494e-13,3.1607355621687816e-13,6.481483127984689e-10
near_unit_sigma_xl_090_hm_2_T_5300,3532.0,0.0,0.0,0.0,-2.4424906541753444e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,-3.3306690738754696e-16,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,3.552713678800501e-15,-5.329070518200751e-15,0.017881299359738076,0.012159210596892345,0.0026645009904301565,0.012158995801640322,0.00768669130925613,0.0,0.0,0.0,0.0,0.15095784276388374,0.9998058407845948,0.0006881419166884463,1.1479192670598556e-05,3.918768649770669e-09,0.03193950776178252,0.040158995801640326,-30.546655805074796,27.10274425742021,0.0,9.5767838104166e-13,-7.147355624015361e-13,2.864306014593865e-13,6.107285926981731e-10
near_unit_sigma_xl_090_hm_2_T_5300,3534.0,0.0,0.0,0.0,1.7763568394002505e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,6.661338147750939e-16,0.0,8.881784197001252e-16,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,-7.105427357601002e-15,0.01785685660425991,0.012158833831973505,0.0026640913889075593,0.012158615653420767,0.0076852348790881,0.0,0.0,0.0,0.0,0.1509284322659833,0.9998069397029214,0.0006856847854530971,1.1436043947440464e-05,3.881803401861055e-09,0.03194066536260615,0.04015861565342077,-30.562027732525937,27.11815242775446,0.0,1.1779674458090028e-12,-9.164127789951237e-13,3.5658281882788856e-13,7.480234417989173e-10
near_unit_sigma_xl_090_hm_2_T_5300,3536.0,0.0,0.0,0.0,1.3322676295501878e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,1.3877787807814457e-16,0.0,0.0,0.0,1.1102230246251565e-15,0.0,-8.881784197001252e-16,-3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,-1.5987211554602254e-14,0.017832470589135264,0.012158457268430567,0.002663681552546494,0.012158235721848841,0.00768377916063042,0.0,0.0,0.0,0.0,0.15089909148586808,0.9998080320853006,0.0006832343810095664,1.1393022108609435e-05,3.845181605691887e-09,0.031941822518987736,0.040158235721848845,-30.577396747915827,27.13355767079985,0.0,1.0199618927231313e-12,-8.633770781640848e-13,3.18779724839402e-13,6.424795487292023e-10
near_unit_sigma_xl_090_hm_2_T_5300,3538.0,0.0,0.0,0.0,2.220446049250313e-16,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,6.661338147750939e-16,0.0,4.440892098500626e-15,7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,-3.907985046680551e-14,0.017808141294809017,0.012158080908130614,0.0026632714830715173,0.012157856008838501,0.007682324153626373,0.0,0.0,0.0,0.0,0.1508698203897208,0.999809117972296,0.0006807906941118996,1.1350126951815779e-05,3.808900123122475e-09,0.03194297923273003,0.040157856008838505,-30.59276285228141,27.148959987651367,0.0,1.0215439605332222e-12,-7.39875608696261e-13,3.0270924655795284e-13,6.527029819403118e-10
near_unit_sigma_xl_090_hm_2_T_5300,3540.0,0.0,0.0,0.0,2.4424906541753444e-15,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-1.1102230246251565e-16,0.0,7.105427357601002e-15,-1.7763568394002505e-14,0.017783868701388043,0.012157704752899422,0.0026628611828943606,0.012157476516216563,0.007680869890023846,0.0,0.0,0.0,0.0,0.15084061894334833,0.999810197404213,0.0006783537155021695,1.130735828893169e-05,3.7729558490252596e-09,0.0319441354732068,0.04015747651621657,-30.608126047701063,27.164359379430245,0.0,1.2322157183497495e-12,-9.63360034106353e-13,3.710989848748625e-13,7.747057648166411e-10
near_unit_sigma_xl_090_hm_2_T_5300,3542.0,0.0,0.0,0.0,-2.55351295663786e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-16,0.0,0.0,0.0,9.992007221626409e-16,0.0,-2.6645352591003757e-15,0.0,-3.552713678800501e-15,2.220446049250313e-16,6.938893903907228e-18,7.105427357601002e-15,-1.0658141036401503e-14,0.017759652788633545,0.012157328804612615,0.002662450653773888,0.012157097245904032,0.0076794163705335775,0.0,0.0,0.0,-6.938893903907228e-18,0.1508114871121728,0.9998112704210905,0.0006759234359098313,1.126471591751146e-05,3.737345701444108e-09,0.03194529124125383,0.040157097245904036,-30.623486335289936,27.179755847279502,0.0,1.0360115543228687e-12,-8.437786060133678e-13,3.2229080515477904e-13,6.455233778068781e-10
